date,time,time_number,vis_distance,temp,wind_speed
4/10/2022,7:51:00 AM,751,16093,1.7,15
4/10/2022,8:51:00 AM,851,16093,1.1,0
4/10/2022,9:51:00 AM,951,16093,0.6,0
4/10/2022,10:51:00 AM,1051,16093,0,0
4/10/2022,11:51:00 AM,1151,16093,0,0
4/10/2022,12:00:00 PM,1200,16000,0,0
4/10/2022,12:51:00 PM,1251,16093,3.9,15
4/10/2022,1:51:00 PM,1351,16093,8.3,26
4/10/2022,2:51:00 PM,1451,16093,10.6,67
4/10/2022,3:51:00 PM,1551,16093,11.2,77
4/10/2022,4:51:00 PM,1651,16093,13.1,77
4/10/2022,5:51:00 PM,1751,16093,14.4,108
4/10/2022,6:00:00 PM,1800,16000,14.4,108
4/10/2022,6:51:00 PM,1851,16093,16.1,103
4/10/2022,7:51:00 PM,1951,16093,18,88
4/10/2022,8:51:00 PM,2051,16093,18,108
4/10/2022,9:51:00 PM,2151,16093,16.1,103
4/10/2022,10:51:00 PM,2251,16093,16.1,98
4/10/2022,11:51:00 PM,2351,16093,15.6,93
4/11/2022,12:00:00 AM,0,16000,15.6,93
4/11/2022,12:51:00 AM,51,16093,15,77
4/11/2022,1:51:00 AM,151,16093,14.4,62
4/11/2022,2:51:00 AM,251,16093,13.9,77
4/11/2022,3:51:00 AM,351,16093,14.4,77
4/11/2022,4:51:00 AM,451,16093,15,67
4/11/2022,5:51:00 AM,551,16093,15.6,77
4/11/2022,5:59:00 AM,559,999999,999.9,9999
4/11/2022,6:00:00 AM,600,16000,15.6,77
4/11/2022,6:51:00 AM,651,16093,15.6,57
4/11/2022,7:51:00 AM,751,16093,16.7,77
4/11/2022,8:51:00 AM,851,16093,15,51
4/11/2022,9:51:00 AM,951,16093,13.9,57
4/11/2022,10:51:00 AM,1051,16093,12.8,67
4/11/2022,11:51:00 AM,1151,16093,11.7,41
4/11/2022,12:00:00 PM,1200,16000,11.7,41
4/11/2022,12:51:00 PM,1251,16093,11.1,36
4/11/2022,1:51:00 PM,1351,16093,10.6,62
4/11/2022,2:51:00 PM,1451,16093,10.6,67
4/11/2022,3:51:00 PM,1551,16093,11.1,57
4/11/2022,4:51:00 PM,1651,16093,12.2,51
4/11/2022,5:51:00 PM,1751,16093,12.8,36
4/11/2022,6:00:00 PM,1800,16000,12.8,36
4/11/2022,6:51:00 PM,1851,16093,13.9,57
4/11/2022,7:51:00 PM,1951,16093,14.4,31
4/11/2022,8:51:00 PM,2051,16093,14.4,46
4/11/2022,9:51:00 PM,2151,16093,15.6,36
4/11/2022,10:51:00 PM,2251,16093,15.6,41
4/11/2022,11:51:00 PM,2351,16093,15,41
4/12/2022,12:00:00 AM,0,16000,15,41
4/12/2022,12:51:00 AM,51,16093,14.4,21
4/12/2022,1:51:00 AM,151,16093,12.2,0
4/12/2022,2:51:00 AM,251,16093,10.6,21
4/12/2022,3:51:00 AM,351,16093,9.4,21
4/12/2022,4:51:00 AM,451,16093,8.9,21
4/12/2022,5:51:00 AM,551,16093,7.8,0
4/12/2022,5:59:00 AM,559,999999,999.9,9999
4/12/2022,6:00:00 AM,600,16000,7.8,0
4/12/2022,6:51:00 AM,651,16093,7.2,0
4/12/2022,7:51:00 AM,751,16093,6.1,0
4/12/2022,8:51:00 AM,851,16093,5.6,0
4/12/2022,9:51:00 AM,951,16093,5,15
4/12/2022,10:51:00 AM,1051,16093,5,15
4/12/2022,11:51:00 AM,1151,16093,5.6,15
4/12/2022,12:00:00 PM,1200,16000,5.6,15
4/12/2022,12:51:00 PM,1251,16093,9.4,21
4/12/2022,1:51:00 PM,1351,16093,13.3,46
4/12/2022,2:51:00 PM,1451,16093,15.6,93
4/12/2022,3:51:00 PM,1551,16093,17.8,62
4/12/2022,4:51:00 PM,1651,16093,18.3,77
4/12/2022,5:51:00 PM,1751,16093,19.4,77
4/12/2022,6:00:00 PM,1800,16000,19.4,77
4/12/2022,6:51:00 PM,1851,16093,20.6,67
4/12/2022,7:51:00 PM,1951,16093,20,51
4/12/2022,8:51:00 PM,2051,16093,19.4,57
4/12/2022,9:51:00 PM,2151,16093,20,88
4/12/2022,10:51:00 PM,2251,16093,19.4,98
4/12/2022,11:36:00 PM,2336,16093,18.9,88
4/12/2022,11:51:00 PM,2351,16093,18.9,82
4/13/2022,12:00:00 AM,0,16000,18.9,82
4/13/2022,12:51:00 AM,51,9656,17.8,77
4/13/2022,1:22:00 AM,122,16093,17.8,67
4/13/2022,1:51:00 AM,151,16093,17.8,77
4/13/2022,2:16:00 AM,216,16093,18.3,93
4/13/2022,2:51:00 AM,251,16093,18.9,77
4/13/2022,3:51:00 AM,351,16093,20,98
4/13/2022,4:51:00 AM,451,16093,19.4,77
4/13/2022,5:09:00 AM,509,16093,19.4,72
4/13/2022,5:51:00 AM,551,16093,19.4,82
4/13/2022,5:59:00 AM,559,999999,999.9,9999
4/13/2022,6:00:00 AM,600,16000,19.4,82
4/13/2022,6:51:00 AM,651,16093,20,62
4/13/2022,7:51:00 AM,751,16093,19.4,77
4/13/2022,8:51:00 AM,851,16093,19.4,57
4/13/2022,9:51:00 AM,951,16093,19.4,72
4/13/2022,10:51:00 AM,1051,16093,18.9,67
4/13/2022,11:51:00 AM,1151,16093,18.9,67
4/13/2022,12:00:00 PM,1200,16000,18.9,67
4/13/2022,12:51:00 PM,1251,16093,19.4,36
4/13/2022,1:51:00 PM,1351,16093,18.9,51
4/13/2022,2:08:00 PM,1408,16093,18.9,72
4/13/2022,2:35:00 PM,1435,8047,17.8,57
4/13/2022,2:51:00 PM,1451,8047,17.8,46
4/13/2022,3:51:00 PM,1551,16093,17.8,31
4/13/2022,4:22:00 PM,1622,16093,17.8,67
4/13/2022,4:51:00 PM,1651,16093,18.3,67
4/13/2022,5:51:00 PM,1751,16093,20,51
4/13/2022,6:00:00 PM,1800,16000,20,51
4/13/2022,6:49:00 PM,1849,16093,22,72
4/13/2022,6:51:00 PM,1851,16093,21.7,62
4/13/2022,7:51:00 PM,1951,16093,21.1,62
4/13/2022,8:41:00 PM,2041,9656,20.6,67
4/13/2022,8:47:00 PM,2047,3219,20,93
4/13/2022,8:49:00 PM,2049,6437,20,62
4/13/2022,8:51:00 PM,2051,8047,20,72
4/13/2022,9:02:00 PM,2102,9656,19.4,93
4/13/2022,9:49:00 PM,2149,4828,19,139
4/13/2022,9:51:00 PM,2151,8047,18.3,108
4/13/2022,10:05:00 PM,2205,8047,17.8,82
4/13/2022,10:22:00 PM,2222,8047,16.7,88
4/13/2022,10:33:00 PM,2233,8047,15.6,57
4/13/2022,10:51:00 PM,2251,12875,15,41
4/13/2022,11:40:00 PM,2340,16093,14.4,82
4/13/2022,11:49:00 PM,2349,16093,13,46
4/13/2022,11:51:00 PM,2351,16093,13.3,51
4/13/2022,11:59:00 PM,2359,16093,12.8,57
4/14/2022,12:00:00 AM,0,16000,13.3,51
4/14/2022,12:34:00 AM,34,6437,10.6,72
4/14/2022,12:49:00 AM,49,8047,10,77
4/14/2022,12:51:00 AM,51,8047,10,51
4/14/2022,1:01:00 AM,101,16093,10,57
4/14/2022,1:33:00 AM,133,6437,9.4,57
4/14/2022,1:44:00 AM,144,4023,9.4,62
4/14/2022,1:51:00 AM,151,4828,9.4,82
4/14/2022,2:15:00 AM,215,6437,8.3,93
4/14/2022,2:51:00 AM,251,6437,7.2,88
4/14/2022,2:57:00 AM,257,9656,7.2,72
4/14/2022,3:33:00 AM,333,16093,7.2,82
4/14/2022,3:51:00 AM,351,16093,6.7,72
4/14/2022,4:51:00 AM,451,16093,5.6,72
4/14/2022,5:13:00 AM,513,16093,5,108
4/14/2022,5:31:00 AM,531,16093,4.4,72
4/14/2022,5:51:00 AM,551,16093,4.4,72
4/14/2022,5:59:00 AM,559,999999,999.9,9999
4/14/2022,6:00:00 AM,600,16000,4.4,72
4/14/2022,6:51:00 AM,651,16093,3.3,77
4/14/2022,7:51:00 AM,751,16093,3.3,41
4/14/2022,8:51:00 AM,851,16093,2.8,46
4/14/2022,9:51:00 AM,951,16093,2.2,51
4/14/2022,10:51:00 AM,1051,16093,2.2,41
4/14/2022,11:51:00 AM,1151,16093,2.2,41
4/14/2022,12:00:00 PM,1200,16000,2.2,41
4/14/2022,12:51:00 PM,1251,16093,3.3,57
4/14/2022,1:51:00 PM,1351,16093,4.4,88
4/14/2022,2:51:00 PM,1451,16093,5,98
4/14/2022,3:51:00 PM,1551,16093,6.7,113
4/14/2022,4:51:00 PM,1651,16093,7.8,139
4/14/2022,5:51:00 PM,1751,16093,8.3,129
4/14/2022,6:00:00 PM,1800,16000,8.3,129
4/14/2022,6:51:00 PM,1851,16093,9.4,149
4/14/2022,7:51:00 PM,1951,16093,9.4,124
4/14/2022,8:51:00 PM,2051,16093,10,139
4/14/2022,9:51:00 PM,2151,16093,10,103
4/14/2022,10:51:00 PM,2251,16093,10,108
4/14/2022,11:51:00 PM,2351,16093,9.4,82
4/15/2022,12:00:00 AM,0,16000,9.4,82
4/15/2022,12:51:00 AM,51,16093,8.9,72
4/15/2022,1:51:00 AM,151,16093,8.3,57
4/15/2022,2:51:00 AM,251,16093,7.8,41
4/15/2022,3:51:00 AM,351,16093,7.2,46
4/15/2022,4:51:00 AM,451,16093,7.2,46
4/15/2022,5:51:00 AM,551,16093,6.7,41
4/15/2022,5:59:00 AM,559,999999,999.9,9999
4/15/2022,6:00:00 AM,600,16000,6.7,41
4/15/2022,6:51:00 AM,651,16093,6.1,57
4/15/2022,7:51:00 AM,751,16093,6.1,51
4/15/2022,8:51:00 AM,851,16093,5.6,51
4/15/2022,9:51:00 AM,951,16093,5,77
4/15/2022,10:51:00 AM,1051,16093,5.6,67
4/15/2022,11:23:00 AM,1123,16093,5,57
4/15/2022,11:31:00 AM,1131,16093,5,51
4/15/2022,11:51:00 AM,1151,16093,5.6,46
4/15/2022,12:00:00 PM,1200,16000,5.6,46
4/15/2022,12:51:00 PM,1251,16093,6.1,51
4/15/2022,1:16:00 PM,1316,16093,6.1,67
4/15/2022,1:24:00 PM,1324,16093,5.6,67
4/15/2022,1:34:00 PM,1334,16093,5.6,46
4/15/2022,1:51:00 PM,1351,16093,5.6,62
4/15/2022,2:51:00 PM,1451,16093,6.7,82
4/15/2022,3:51:00 PM,1551,16093,8.3,72
4/15/2022,4:51:00 PM,1651,16093,10,82
4/15/2022,5:51:00 PM,1751,16093,10.6,77
4/15/2022,6:00:00 PM,1800,16000,10.6,77
4/15/2022,6:51:00 PM,1851,16093,11.7,62
4/15/2022,7:51:00 PM,1951,16093,10,77
4/15/2022,8:51:00 PM,2051,16093,7.8,93
4/15/2022,9:51:00 PM,2151,16093,7.2,57
4/15/2022,10:51:00 PM,2251,16093,7.8,51
4/15/2022,11:51:00 PM,2351,16093,7.8,41
4/16/2022,12:00:00 AM,0,16000,7.8,41
4/16/2022,12:51:00 AM,51,16093,7.8,46
4/16/2022,1:51:00 AM,151,16093,7.8,51
4/16/2022,2:51:00 AM,251,16093,7.2,46
4/16/2022,3:51:00 AM,351,16093,6.1,51
4/16/2022,4:51:00 AM,451,16093,5,62
4/16/2022,5:51:00 AM,551,16093,4.4,57
4/16/2022,5:59:00 AM,559,999999,999.9,9999
4/16/2022,6:00:00 AM,600,16000,4.4,57
4/16/2022,6:51:00 AM,651,16093,3.3,46
4/16/2022,7:51:00 AM,751,16093,2.2,31
4/16/2022,8:51:00 AM,851,16093,1.7,26
4/16/2022,9:51:00 AM,951,16093,1.1,36
4/16/2022,10:51:00 AM,1051,16093,0.6,31
4/16/2022,11:51:00 AM,1151,16093,0.6,36
4/16/2022,12:00:00 PM,1200,16000,0.6,36
4/16/2022,12:51:00 PM,1251,16093,1.7,36
4/16/2022,1:51:00 PM,1351,16093,2.2,31
4/16/2022,2:51:00 PM,1451,16093,3.3,46
4/16/2022,3:51:00 PM,1551,16093,4.4,31
4/16/2022,4:51:00 PM,1651,16093,5.6,57
4/16/2022,5:51:00 PM,1751,16093,6.1,67
4/16/2022,6:00:00 PM,1800,16000,6.1,67
4/16/2022,6:51:00 PM,1851,16093,7.2,51
4/16/2022,7:51:00 PM,1951,16093,7.8,46
4/16/2022,8:51:00 PM,2051,16093,7.8,67
4/16/2022,9:51:00 PM,2151,16093,8.9,67
4/16/2022,10:51:00 PM,2251,16093,7.8,57
4/16/2022,11:49:00 PM,2349,16093,6,62
4/16/2022,11:51:00 PM,2351,16093,5.6,57
4/16/2022,11:53:00 PM,2353,16093,5.6,57
4/17/2022,12:00:00 AM,0,16000,5.6,57
4/17/2022,12:51:00 AM,51,16093,2.8,51
4/17/2022,1:51:00 AM,151,16093,2.2,41
4/17/2022,2:51:00 AM,251,16093,2.2,26
4/17/2022,3:51:00 AM,351,16093,1.7,26
4/17/2022,4:51:00 AM,451,16093,1.1,15
4/17/2022,5:51:00 AM,551,16093,1.1,21
4/17/2022,5:59:00 AM,559,999999,999.9,9999
4/17/2022,6:00:00 AM,600,16000,1.1,21
4/17/2022,6:51:00 AM,651,16093,0.6,15
4/17/2022,7:51:00 AM,751,16093,0,31
4/17/2022,8:51:00 AM,851,16093,-1.1,21
4/17/2022,9:51:00 AM,951,16093,-0.6,0
4/17/2022,10:51:00 AM,1051,16093,-1.7,26
4/17/2022,11:51:00 AM,1151,16093,0.6,31
4/17/2022,12:00:00 PM,1200,16000,0.6,31
4/17/2022,12:51:00 PM,1251,16093,2.2,67
4/17/2022,1:51:00 PM,1351,16093,3.3,67
4/17/2022,2:51:00 PM,1451,16093,4.4,36
4/17/2022,3:51:00 PM,1551,16093,3.9,51
4/17/2022,4:51:00 PM,1651,16093,5,36
4/17/2022,5:51:00 PM,1751,16093,5.6,36
4/17/2022,6:00:00 PM,1800,16000,5.6,36
4/17/2022,6:51:00 PM,1851,16093,5.6,46
4/17/2022,7:51:00 PM,1951,16093,5.6,46
4/17/2022,8:51:00 PM,2051,16093,5.6,51
4/17/2022,9:51:00 PM,2151,16093,5,46
4/17/2022,10:51:00 PM,2251,16093,4.4,57
4/17/2022,11:51:00 PM,2351,16093,3.3,41
4/18/2022,12:00:00 AM,0,16000,3.3,41
4/18/2022,12:51:00 AM,51,16093,3.3,51
4/18/2022,1:51:00 AM,151,16093,3.3,36
4/18/2022,2:51:00 AM,251,16093,3.3,41
4/18/2022,3:51:00 AM,351,16093,3.3,46
4/18/2022,4:51:00 AM,451,16093,2.8,31
4/18/2022,5:03:00 AM,503,16093,2.2,46
4/18/2022,5:09:00 AM,509,6437,2.2,36
4/18/2022,5:51:00 AM,551,6437,1.7,41
4/18/2022,5:59:00 AM,559,999999,999.9,9999
4/18/2022,6:00:00 AM,600,6000,1.7,41
4/18/2022,6:17:00 AM,617,9656,1.7,62
4/18/2022,6:51:00 AM,651,11265,1.7,36
4/18/2022,7:09:00 AM,709,6437,1.7,15
4/18/2022,7:48:00 AM,748,4828,1,26
4/18/2022,7:51:00 AM,751,4828,1.1,26
4/18/2022,8:24:00 AM,824,3219,1.1,31
4/18/2022,8:51:00 AM,851,3219,0.6,21
4/18/2022,9:19:00 AM,919,2414,0.6,15
4/18/2022,9:51:00 AM,951,2414,0.6,0
4/18/2022,9:58:00 AM,958,3219,0.6,0
4/18/2022,10:10:00 AM,1010,6437,0.6,21
4/18/2022,10:51:00 AM,1051,6437,1.1,21
4/18/2022,11:25:00 AM,1125,8047,1.1,26
4/18/2022,11:51:00 AM,1151,4828,1.1,21
4/18/2022,12:00:00 PM,1200,4800,1.1,21
4/18/2022,12:33:00 PM,1233,8047,1.7,0
4/18/2022,12:51:00 PM,1251,9656,1.7,0
4/18/2022,1:51:00 PM,1351,12875,2.2,0
4/18/2022,2:04:00 PM,1404,11265,2.2,0
4/18/2022,2:24:00 PM,1424,6437,2.2,15
4/18/2022,2:51:00 PM,1451,4828,2.2,15
4/18/2022,3:00:00 PM,1500,4828,2.2,26
4/18/2022,3:39:00 PM,1539,11265,2.2,26
4/18/2022,3:51:00 PM,1551,12875,2.8,21
4/18/2022,3:59:00 PM,1559,12875,2.8,36
4/18/2022,4:51:00 PM,1651,9656,2.8,41
4/18/2022,5:35:00 PM,1735,12875,2.8,62
4/18/2022,5:51:00 PM,1751,12875,3.3,57
4/18/2022,6:00:00 PM,1800,12000,3.3,57
4/18/2022,6:08:00 PM,1808,8047,3.3,51
4/18/2022,6:37:00 PM,1837,12875,3.3,57
4/18/2022,6:51:00 PM,1851,16093,3.9,46
4/18/2022,7:27:00 PM,1927,16093,4.4,82
4/18/2022,7:51:00 PM,1951,16093,5,67
4/18/2022,8:09:00 PM,2009,16093,4.4,67
4/18/2022,8:51:00 PM,2051,16093,4.4,72
4/18/2022,9:51:00 PM,2151,16093,3.3,93
4/18/2022,10:51:00 PM,2251,16093,2.8,72
4/18/2022,11:51:00 PM,2351,16093,2.8,41
4/19/2022,12:00:00 AM,0,16000,2.8,41
4/19/2022,12:51:00 AM,51,16093,2.8,67
4/19/2022,1:14:00 AM,114,16093,2.8,77
4/19/2022,1:41:00 AM,141,8047,2.2,67
4/19/2022,1:49:00 AM,149,16093,2,77
4/19/2022,1:51:00 AM,151,16093,2.2,62
4/19/2022,2:32:00 AM,232,16093,2.2,62
4/19/2022,2:51:00 AM,251,16093,2.2,67
4/19/2022,3:18:00 AM,318,16093,2.2,62
4/19/2022,3:51:00 AM,351,16093,2.2,62
4/19/2022,4:51:00 AM,451,16093,2.8,62
4/19/2022,5:20:00 AM,520,16093,2.8,57
4/19/2022,5:49:00 AM,549,16093,3,57
4/19/2022,5:51:00 AM,551,16093,2.8,67
4/19/2022,5:59:00 AM,559,999999,999.9,9999
4/19/2022,6:00:00 AM,600,16000,2.8,67
4/19/2022,6:51:00 AM,651,16093,2.8,57
4/19/2022,7:00:00 AM,700,16093,2.8,62
4/19/2022,7:51:00 AM,751,16093,2.8,46
4/19/2022,7:58:00 AM,758,16093,2.8,62
4/19/2022,8:51:00 AM,851,16093,2.8,51
4/19/2022,8:59:00 AM,859,16093,2.8,57
4/19/2022,9:51:00 AM,951,16093,2.2,41
4/19/2022,10:51:00 AM,1051,16093,2.2,31
4/19/2022,11:51:00 AM,1151,16093,2.8,41
4/19/2022,12:00:00 PM,1200,16000,2.8,41
4/19/2022,12:20:00 PM,1220,16093,2.8,41
4/19/2022,12:51:00 PM,1251,16093,2.8,31
4/19/2022,1:51:00 PM,1351,16093,3.9,57
4/19/2022,2:41:00 PM,1441,16093,4.4,72
4/19/2022,2:51:00 PM,1451,16093,4.4,62
4/19/2022,3:51:00 PM,1551,16093,6.1,41
4/19/2022,4:51:00 PM,1651,16093,6.1,36
4/19/2022,5:51:00 PM,1751,16093,7.8,41
4/19/2022,6:00:00 PM,1800,16000,7.8,41
4/19/2022,6:51:00 PM,1851,16093,8.3,46
4/19/2022,7:51:00 PM,1951,16093,8.9,41
4/19/2022,8:51:00 PM,2051,16093,9.4,36
4/19/2022,9:51:00 PM,2151,16093,9.4,26
4/19/2022,10:51:00 PM,2251,16093,10,31
4/19/2022,11:51:00 PM,2351,16093,7.8,51
4/20/2022,12:00:00 AM,0,16000,7.8,51
4/20/2022,12:51:00 AM,51,16093,6.1,57
4/20/2022,1:51:00 AM,151,16093,5.6,41
4/20/2022,2:51:00 AM,251,16093,5.6,46
4/20/2022,3:51:00 AM,351,16093,5.6,31
4/20/2022,4:51:00 AM,451,16093,6.1,31
4/20/2022,5:51:00 AM,551,16093,6.1,31
4/20/2022,5:59:00 AM,559,999999,999.9,9999
4/20/2022,6:00:00 AM,600,16000,6.1,31
4/20/2022,6:51:00 AM,651,16093,6.1,46
4/20/2022,7:51:00 AM,751,16093,5.6,41
4/20/2022,8:51:00 AM,851,16093,5.6,46
4/20/2022,9:51:00 AM,951,16093,5,36
